epoch,loss,out_recon_loss,out_seg_dice_hard,out_seg_loss,val_loss,val_out_recon_loss,val_out_seg_dice_hard,val_out_seg_loss
18,0.3255697190761566,0.0034812127705663443,0.10047238320112228,0.32522153854370117,0.37184226512908936,0.004141165874898434,0.1303125023841858,0.37142813205718994
19,0.32241976261138916,0.0034347993787378073,0.10110828280448914,0.32207635045051575,0.3772379159927368,0.0042450618930161,0.1315625011920929,0.37681350111961365
20,0.3243260085582733,0.0034696015063673258,0.10324309766292572,0.32397907972335815,0.383144736289978,0.0042379386723041534,0.1262499988079071,0.38272085785865784
21,0.32223883271217346,0.0034473405685275793,0.10192587226629257,0.32189422845840454,0.37548282742500305,0.004159658681601286,0.1287499964237213,0.375066876411438
22,0.3249499201774597,0.003474137047305703,0.10178960859775543,0.3246026039123535,0.3837411105632782,0.0043012783862650394,0.13343749940395355,0.38331109285354614
23,0.3233409821987152,0.003456810489296913,0.09956395626068115,0.32299530506134033,0.3783186674118042,0.004082636442035437,0.13500000536441803,0.3779103755950928
24,0.32634320855140686,0.0034869632218033075,0.10287972539663315,0.3259945213794708,0.3901277780532837,0.004297941457480192,0.12312500178813934,0.38969793915748596
25,0.3244308531284332,0.003463912056759,0.10124454647302628,0.3240845203399658,0.37818199396133423,0.00414325762540102,0.1353124976158142,0.3777677118778229
26,0.32243794202804565,0.0034468607045710087,0.1022438257932663,0.32209330797195435,0.38452470302581787,0.004254160914570093,0.13781249523162842,0.3840992748737335
27,0.32502496242523193,0.003484914777800441,0.10169876366853714,0.32467642426490784,0.3795572519302368,0.004167428705841303,0.1262499988079071,0.3791404962539673
28,0.3230396807193756,0.0034513308200985193,0.10197129100561142,0.3226945102214813,0.37852752208709717,0.004283136688172817,0.12781250476837158,0.3780992925167084
29,0.32232391834259033,0.0034432269167155027,0.10342478007078171,0.32197949290275574,0.38048988580703735,0.004254152998328209,0.12843750417232513,0.380064457654953
30,0.3237267732620239,0.0034687581937760115,0.09924600273370743,0.32337984442710876,0.37475335597991943,0.004271683283150196,0.13375000655651093,0.3743261694908142
31,0.3238450884819031,0.0034776353277266026,0.10110828280448914,0.3234974145889282,0.3832751214504242,0.004259491339325905,0.1303125023841858,0.38284915685653687
32,0.32293763756752014,0.0034550251439213753,0.10310683399438858,0.322592169046402,0.3764660954475403,0.004144338890910149,0.13249999284744263,0.376051664352417
33,0.3229934871196747,0.003457577433437109,0.10174418240785599,0.3226478397846222,0.3842427432537079,0.0041919671930372715,0.13093750178813934,0.38382354378700256
34,0.3219815492630005,0.0034445880446583033,0.10233476758003235,0.3216370940208435,0.38075941801071167,0.004254131577908993,0.1328125,0.3803339898586273
35,0.3238990902900696,0.0034701272379606962,0.10165334492921829,0.3235521614551544,0.37275242805480957,0.004243680741637945,0.12781250476837158,0.3723280429840088
36,0.32222282886505127,0.0034482053015381098,0.1008811742067337,0.32187798619270325,0.37740790843963623,0.004364089574664831,0.1303125023841858,0.3769715428352356
37,0.3234749734401703,0.0034696997608989477,0.10178960859775543,0.3231278657913208,0.3746935725212097,0.004203173331916332,0.1340624988079071,0.37427330017089844
38,0.3221262991428375,0.003453028853982687,0.10210759937763214,0.3217810392379761,0.379668265581131,0.00436656316742301,0.12593750655651093,0.37923163175582886
39,0.32434454560279846,0.003471632720902562,0.10188045352697372,0.32399746775627136,0.3721933662891388,0.004143097437918186,0.13625000417232513,0.3717789351940155
40,0.3223814070224762,0.0034573781304061413,0.10197130590677261,0.32203561067581177,0.37549808621406555,0.004260268993675709,0.13124999403953552,0.375072181224823
41,0.3226063847541809,0.003457519458606839,0.10169876366853714,0.32226061820983887,0.39852869510650635,0.0042824591509997845,0.11874999850988388,0.39810049533843994
